"","target_child_id","stem","tokens"
"532",2130,"give",19
"533",2130,"glue",0
"534",2130,"grab",0
"535",2130,"greet",0
"536",2130,"hang",0
"537",2130,"hit",2
"538",2130,"hog",0
"539",2130,"hold",7
"540",2130,"insert",0
"541",2130,"invite",0
"542",2130,"keep",3
"543",2130,"kick",1
"544",2130,"knock",3
"545",2130,"knot",0
"546",2130,"lick",0
"547",2130,"pet",0
"548",2130,"pull",0
"549",2130,"punch",0
"550",2130,"push",2
"551",2130,"sell",0
"552",2130,"slam",0
"553",2130,"smash",0
"554",2130,"stick",0
"555",2130,"stroke",0
"556",2130,"take",18
"557",2130,"tap",0
"558",2130,"teach",0
"559",2130,"tickle",0
"560",2130,"tie",0
"561",2141,"adopt",0
"562",2141,"attack",0
"563",2141,"bite",1
"564",2141,"bring",0
"565",2141,"bump",0
"566",2141,"buy",5
"567",2141,"celebrate",0
"568",2141,"check",3
"569",2141,"choose",0
"570",2141,"cover",1
"571",2141,"drop",4
"572",2141,"give",12
"573",2141,"glue",0
"574",2141,"grab",0
"575",2141,"greet",0
"576",2141,"hang",0
"577",2141,"hit",2
"578",2141,"hog",0
"579",2141,"hold",4
"580",2141,"insert",0
"581",2141,"invite",0
"582",2141,"keep",9
"583",2141,"kick",0
"584",2141,"knock",0
"585",2141,"knot",0
"586",2141,"lick",1
"587",2141,"pet",0
"588",2141,"pull",4
"589",2141,"punch",0
"590",2141,"push",0
"591",2141,"sell",0
"592",2141,"slam",0
"593",2141,"smash",0
"594",2141,"stick",1
"595",2141,"stroke",0
"596",2141,"take",28
"597",2141,"tap",0
"598",2141,"teach",0
"599",2141,"tickle",0
"600",2141,"tie",1
"601",2172,"adopt",0
"602",2172,"attack",0
"603",2172,"bite",0
"604",2172,"bring",6
"605",2172,"bump",0
"606",2172,"buy",18
"607",2172,"celebrate",0
"608",2172,"check",0
"609",2172,"choose",0
"610",2172,"cover",0
"611",2172,"drop",4
"612",2172,"give",10
"613",2172,"glue",0
"614",2172,"grab",1
"615",2172,"greet",0
"616",2172,"hang",2
"617",2172,"hit",7
"618",2172,"hog",0
"619",2172,"hold",3
"620",2172,"insert",0
"621",2172,"invite",0
"622",2172,"keep",6
"623",2172,"kick",0
"624",2172,"knock",1
"625",2172,"knot",0
"626",2172,"lick",0
"627",2172,"pet",0
"628",2172,"pull",1
"629",2172,"punch",1
"630",2172,"push",0
"631",2172,"sell",0
"632",2172,"slam",0
"633",2172,"smash",0
"634",2172,"stick",0
"635",2172,"stroke",0
"636",2172,"take",19
"637",2172,"tap",0
"638",2172,"teach",1
"639",2172,"tickle",0
"640",2172,"tie",0
"641",2187,"adopt",0
"642",2187,"attack",0
"643",2187,"bite",0
"644",2187,"bring",8
"645",2187,"bump",0
"646",2187,"buy",5
"647",2187,"celebrate",0
"648",2187,"check",1
"649",2187,"choose",0
"650",2187,"cover",0
"651",2187,"drop",1
"652",2187,"give",9
"653",2187,"glue",0
"654",2187,"grab",0
"655",2187,"greet",0
"656",2187,"hang",1
"657",2187,"hit",0
"658",2187,"hog",0
"659",2187,"hold",0
"660",2187,"insert",0
"661",2187,"invite",0
"662",2187,"keep",3
"663",2187,"kick",0
"664",2187,"knock",1
"665",2187,"knot",0
"666",2187,"lick",0
"667",2187,"pet",0
"668",2187,"pull",7
"669",2187,"punch",0
"670",2187,"push",4
"671",2187,"sell",0
"672",2187,"slam",0
"673",2187,"smash",0
"674",2187,"stick",0
"675",2187,"stroke",0
"676",2187,"take",18
"677",2187,"tap",0
"678",2187,"teach",0
"679",2187,"tickle",0
"680",2187,"tie",4
"681",2202,"adopt",0
"682",2202,"attack",0
"683",2202,"bite",11
"684",2202,"bring",15
"685",2202,"bump",2
"686",2202,"buy",11
"687",2202,"celebrate",0
"688",2202,"check",9
"689",2202,"choose",0
"690",2202,"cover",0
"691",2202,"drop",1
"692",2202,"give",24
"693",2202,"glue",0
"694",2202,"grab",2
"695",2202,"greet",0
"696",2202,"hang",2
"697",2202,"hit",11
"698",2202,"hog",0
"699",2202,"hold",2
"700",2202,"insert",0
"701",2202,"invite",0
"702",2202,"keep",32
"703",2202,"kick",8
"704",2202,"knock",6
"705",2202,"knot",0
"706",2202,"lick",1
"707",2202,"pet",0
"708",2202,"pull",4
"709",2202,"punch",2
"710",2202,"push",6
"711",2202,"sell",1
"712",2202,"slam",0
"713",2202,"smash",0
"714",2202,"stick",9
"715",2202,"stroke",0
"716",2202,"take",61
"717",2202,"tap",0
"718",2202,"teach",0
"719",2202,"tickle",0
"720",2202,"tie",4
"721",2220,"adopt",0
"722",2220,"attack",0
"723",2220,"bite",1
"724",2220,"bring",3
"725",2220,"bump",0
"726",2220,"buy",2
"727",2220,"celebrate",0
"728",2220,"check",0
"729",2220,"choose",0
"730",2220,"cover",0
"731",2220,"drop",2
"732",2220,"give",7
"733",2220,"glue",0
"734",2220,"grab",0
"735",2220,"greet",0
"736",2220,"hang",0
"737",2220,"hit",2
"738",2220,"hog",0
"739",2220,"hold",6
"740",2220,"insert",0
"741",2220,"invite",0
"742",2220,"keep",5
"743",2220,"kick",5
"744",2220,"knock",6
"745",2220,"knot",0
"746",2220,"lick",0
"747",2220,"pet",0
"748",2220,"pull",5
"749",2220,"punch",4
"750",2220,"push",4
"751",2220,"sell",0
"752",2220,"slam",0
"753",2220,"smash",1
"754",2220,"stick",1
"755",2220,"stroke",0
"756",2220,"take",26
"757",2220,"tap",0
"758",2220,"teach",0
"759",2220,"tickle",0
"760",2220,"tie",0
"761",2234,"adopt",0
"762",2234,"attack",0
"763",2234,"bite",0
"764",2234,"bring",6
"765",2234,"bump",1
"766",2234,"buy",4
"767",2234,"celebrate",0
"768",2234,"check",0
"769",2234,"choose",0
"770",2234,"cover",1
"771",2234,"drop",1
"772",2234,"give",9
"773",2234,"glue",0
"774",2234,"grab",0
"775",2234,"greet",0
"776",2234,"hang",0
"777",2234,"hit",10
"778",2234,"hog",0
"779",2234,"hold",8
"780",2234,"insert",0
"781",2234,"invite",0
"782",2234,"keep",4
"783",2234,"kick",1
"784",2234,"knock",1
"785",2234,"knot",0
"786",2234,"lick",0
"787",2234,"pet",0
"788",2234,"pull",4
"789",2234,"punch",2
"790",2234,"push",2
"791",2234,"sell",0
"792",2234,"slam",0
"793",2234,"smash",3
"794",2234,"stick",1
"795",2234,"stroke",0
"796",2234,"take",41
"797",2234,"tap",0
"798",2234,"teach",0
"799",2234,"tickle",1
"800",2234,"tie",3
"801",2249,"adopt",0
"802",2249,"attack",0
